,doc,sid,speaker,transcription,cleaned_transcription,translation,mix_to_spa,spa_to_mix
1409,2012-10-28-f,2012-10-28-f_000035,Alfonso García Rey,"ndi4so3 kwe'1e1 ndi1ka3 ndi4so3 kwe'1e1 sa3yu2 ndi4so3 kwe'1e1 ke4e13 ndi4so3 kwe'1e1 ndu4xan3 bi3tin3 nda3-sa3ña4=ndo4=ra3, ta1 ku3xa3 ta1 kwa'3nu3 ku4u4=ra3,","ndi4so3 kwe'1e1 ndi1ka3 ndi4so3 kwe'1e1 sa3yu2 ndi4so3 kwe'1e1 ke4e13 ndi4so3 kwe'1e1 ndu4xan3 bi3tin3 nda3-sa3ña4=ndo4=ra3, ta1 ku3xa3 ta1 kwa'3nu3 ku4u4=ra3,","Que carga enfermedades de pecho, que carga enfermedades de gripa, que carga enfermedades de diarrea, que carga enfermedades de vómito, ahora deben liberarlo, él va a adulto, él va a crecer.","platicamos sobre otras plantas o plantas,",San Juan Copalillo na3ni4=ra3. Copalillo na3ni4=ra3.
1410,2012-10-28-f,2012-10-28-f_000036,Alfonso García Rey,ka'4nu3=ni42 o4ra2 bi3tin3 *santu padre santísima** u1xi1 u1ni1 yu3bi4 u1xi1 u1ni1 ta3yu2 ndo'4o1,ka'4nu3=ni42 o4ra2 bi3tin3 santu padre santísima u1xi1 u1ni1 yu3bi4 u1xi1 u1ni1 ta3yu2 ndo'4o1,"Grande es la hora santa del padre santísimo, trece petates y trece sillas para ustedes.",Donde se requiere un ritual de curación.,"A1be3, na1 kan4 ku4u4 na1 ni1-ja3chi4ñu3 ji'4in4 na1 ku'4u2 ji1na'3a4."
1411,2012-10-28-f,2012-10-28-f_000037,Alfonso García Rey,"mi3i4 yo'4o1 ta1 ko4ndo3 *comisario** u1xi1 u1ni1 ta3yu2 ndo'4o1 *padre santísima**, u1xi1 u1ni1 yu3bi4 u1xi1 u1ni1 ta3yu2 ndo'4o1","mi3i4 yo'4o1 ta1 ko4ndo3 comisario u1xi1 u1ni1 ta3yu2 ndo'4o1 padre santísima, u1xi1 u1ni1 yu3bi4 u1xi1 u1ni1 ta3yu2 ndo'4o1","Para tí que eres el comisario, trece sillas para ustedes padre santísimo, trece petates, trece sillas para ustedes.","Dicen que va a ser algo que vamos a ver, que va a ser algo que vamos a ver.",Ya1 kan4 ndi4 ya1 ji4ni2 tu3 ku4u4 tu(3)=a2 kan4 ba3.
1412,2012-10-28-f,2012-10-28-f_000038,Alfonso García Rey,"*santísima** mi3i4 yo'4o1 ta1 ko4ndo3 *gobernador** yo'4o4 ka'4an2 kwa1chi3=2 xa'1a4 se'1e3 sa1na(1)=e1 nda3-[...] ka4-ndi3ka2=ra1 xi'4in4 ki3ti4 ka4-ndi3ka2=ra1 xi'4in4 kwe'1e1, tan3 yo'4o4 ba1xi3=2 ndo'4o1 ku4u4 na1 nda3-sa3ma3=ndo4=ra3,","santísima mi3i4 yo'4o1 ta1 ko4ndo3 gobernador yo'4o4 ka'4an2 kwa1chi3=2 xa'1a4 se'1e3 sa1na(1)=e1 ka4-ndi3ka2=ra1 xi'4in4 ki3ti4 ka4-ndi3ka2=ra1 xi'4in4 kwe'1e1, tan3 yo'4o4 ba1xi3=2 ndo'4o1 ku4u4 na1 nda3-sa3ma3=ndo4=ra3,","Santísimo, tú que eres el gobernador, aquí clamo por mi hijo por mi criatura él está con el animal, está con la enfermedad, y aquí he venido, ustedes son los que lo van a cambiar.","a matar a la gente con enfermedades, a matar a la gente y ahí.",I3kan4 nda3-kwi3in3=ra2 i3in3 ba'1a3 i3in3 ba'1a3 i3in3 ba'1a3 i3in3 ba'1a3 i3in3 ba'1a3 i3in3 ba'1a3 i3in3 ba'1a3 i3in3 ba'1a3.
1413,2012-10-28-f,2012-10-28-f_000039,Alfonso García Rey,"yo'4o4 i4yo2 su13ndu2, su13ndu2 ya3a3 la3tun4 [...] xa'1a4 se'1e3 sa1na(1)=e1","yo'4o4 i4yo2 su13ndu2, su13ndu2 ya3a3 la3tun4 xa'1a4 se'1e3 sa1na(1)=e1","Aquí vive el muñeco, el muñeco blanco bonito por mi hijo por mi criatura.","Puede ser que nos enfermemos o nos moramos,",Tan3 ji14ni2=un4 nda4a(2)=e2 ba42 kwi3i3 ka'1an(1)=on4 tan3 sa3kan4 ndi4 ka'3yu(4)=e4=ya2 ran4.
1414,2012-10-28-f,2012-10-28-f_000040,Alfonso García Rey,mi4i4 ka4-ndi3ka2 se'1e3 sa1na(1)=e1 ta1 ñu3u2 si1so3 nda4-na3ma3 xi1i4 nda4-na3ma3 bi3tin3 nda3-na3ma3=ndo4=ra2 mi4i4 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3=ra2 ta'4bi4 Oaxaca,mi4i4 ka4-ndi3ka2 se'1e3 sa1na(1)=e1 ta1 ñu3u2 si1so3 nda4-na3ma3 xi1i4 nda4-na3ma3 bi3tin3 nda3-na3ma3=ndo4=ra2 mi4i4 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3=ra2 ta'4bi4 Oaxaca,"Donde se encuentre mi hijo, tú ídolo que cambias, el abuelo que cambia, ahora lo han de cambiar traigan a quien ha de ocupar su lugar si está por Oaxaca.","aquí se hinchó la boca, aquí se hinchó la mano,",ja1 si4in4 ba3 ku4u(4)=a2 ka4chi2 ta1 ni1-ki3xa2a2 kan4 so'3o3.
1415,2012-10-28-f,2012-10-28-f_000041,Alfonso García Rey,"mi4i4 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3=ra2 *norte**, mi4i4 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3=ra2 Puerto Escondido","mi4i4 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3=ra2 norte, mi4i4 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3=ra2 Puerto Escondido","Quizá el que ocupe su lugar anda en el norte, quizá el que tome su lugar anda en Puerto Escondido.","que me sigan y que vayamos,",sa3kan4 ku4ni2 ko3o3 ba(3)=e2 ndi4 ya3tin3 nu14u3 ñu3u2 ba3 i4yo(2)=a2 tan3
1416,2012-10-28-f,2012-10-28-f_000042,Alfonso García Rey,"i3kan4 ka4ndi3..., yu3ku4 si1i4 yu3ku4 la3tun4, i3kan4 ka4-ndi3ka2 [...] ti4 ku3xa3 ti4 kwa'3nu3 *padre santísimo** [...] ba1xi3=2 xi'4in4 tu'1un3 xi'4in4 ta1chi4 yu'1u1 bi3tin3 nda3-sa3ma3=ndo4 se'1e3 sa1na(1)=e1","i3kan4 yu3ku4 si1i4 yu3ku4 la3tun4, i3kan4 ka4-ndi3ka2 ti4 ku3xa3 ti4 kwa'3nu3 padre santísimo ba1xi3=2 xi'4in4 tu'1un3 xi'4in4 ta1chi4 yu'1u1 bi3tin3 nda3-sa3ma3=ndo4 se'1e3 sa1na(1)=e1","Allá está..., el cerro de felicidad, el cerro bonito, allá está el animal que va a llegar a adulto, el animal que va a crecer padre santísimo yo vengo con la palabra, con el aliento, ahora cambien a mi hijo a mi criatura.","fue a donde estábamos grabando ese cuento,",Ya1 kan4 ndi4 ni1-ndo3ko3o4=ra2 ndu3ku2 ji'4in4 coco tan3
1417,2012-10-28-f,2012-10-28-f_000043,Alfonso García Rey,"ñu3u2 si1so3 yu3ba4 ñu3u2 si1so3 xi1i4 ta1 su4-ku3xa3 ta1 sa4-kwa'3nu3, ndo'4o1 ku4u4 na1 sa4-ku3xa3","ñu3u2 si1so3 yu3ba4 ñu3u2 si1so3 xi1i4 ta1 su4-ku3xa3 ta1 sa4-kwa'3nu3, ndo'4o1 ku4u4 na1 sa4-ku3xa3","Ídolo padre, ídolo de felicidad, ídolo abuelo, que hace llegar a adulto, que hace crecer, ustedes son los que hacen llegar a adulto.","Sí, se llamaban Teófilo Cano, se llamaba Teófilo Cano que era <i>ndi1ka3bi4ko4</i>,","i3kan4 ja143 ka4chi2 yu3ba(4)=en4 so'3o3 ndi4, ya1kan3,"
1418,2012-10-28-f,2012-10-28-f_000044,Alfonso García Rey,"yu3ku4 nda4-na3ma3 i1ta3 nda4-na3ma3 ku4u4 ndo'4o1, so'3o(3)=a3 nda3-na3ma3=ndo4=ra2 i3nga2 ka1 ta1a3 ko3ndo3=ra2 i3kan4 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3=ra3,","yu3ku4 nda4-na3ma3 i1ta3 nda4-na3ma3 ku4u4 ndo'4o1, so'3o(3)=a3 nda3-na3ma3=ndo4=ra2 i3nga2 ka1 ta1a3 ko3ndo3=ra2 i3kan4 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3=ra3,","Cerro que cambia, río que cambia son ustedes, así cámbienlo, que sea otro hombre, en algún lugar debe estar alguien que tome su lugar.","Dicen que hay otras personas, cuando les pidas",I3kan4 ja'1an1=ra1 ja13ta4=ra2 cervezas ko'3o3=na3.
1419,2012-10-28-f,2012-10-28-f_000045,Alfonso García Rey,"*padre santísima** ka'4nu3=ni42 o4ra2 bi3tin3 *santu** an4 Guadalajara ka4-ndi3ka2=ra1, mi4i4 ba42 ka4-ndi3ka2=ra1 Puerto Escondido.","padre santísima ka'4nu3=ni42 o4ra2 bi3tin3 santu an4 Guadalajara ka4-ndi3ka2=ra1, mi4i4 ba42 ka4-ndi3ka2=ra1 Puerto Escondido.","Padre santísimo, en esta gran hora santa, si está en Guadalajara o donde esté, quizá en Puerto Escondido.",Eso es porque no sabíamos qué significa esa palabra <i>ta1xa2</i>.,ti4in4=ri4 i3tun4 na4ni24 ku4u4=ri4 ti4in4=ri4 i3tun4 ku4u4=ri4 ti4in4=ri4 i3tun4 ku4u4=ri4 ti4in4=ri4 i3tun4 ku4u4=ri4 ti4in4=ri4 i3tun4 ku4u4=ri4 ti4in4=ri4 i3tun4 ku4u4=ri4
1420,2012-10-28-f,2012-10-28-f_000046,Alfonso García Rey,"I1ta3, I1ta3 Kwi4i24 mi4i4 ba42 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3 se'1e3 sa1na(1)=e1, ndo'4o1 ku4u4 na1 xi4ni2 ndo'4o1 ku4u4 na1 xi4to3 tan3 ndo'4o1 ku4u4 na1 nda3-na3ma3=ndo4=ra3,","I1ta3, I1ta3 Kwi4i24 mi4i4 ba42 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3 se'1e3 sa1na(1)=e1, ndo'4o1 ku4u4 na1 xi4ni2 ndo'4o1 ku4u4 na1 xi4to3 tan3 ndo'4o1 ku4u4 na1 nda3-na3ma3=ndo4=ra3,","En el río, en el río verde tal vez se encuentre quien ha de tomar el lugar de mi hijo de mi criatura, ustedes son los que saben ustedes son los que ven y ustedes lo han de cambiar.","Tengan cuidado, en esa santa hora, santo santo, santo, santo,",Ya1 kan4 ba42 ji14ni2 ndo'4o1 ran4.
1421,2012-10-28-f,2012-10-28-f_000047,Alfonso García Rey,ka'4nu3=ni42 o4ra2 bi3tin3 *santo sábado** yo'4o4 nda3-kwa'1a3=2 [...] nda3-kwa'1a3=2 ta1chi4 xa'1a4 se'1e3 sa1na(1)=e1 tan3 bi3tin3 nda3-sa3ma3=ndo4=ra2 nu4mi24 ji'4in(4)=a2 ka4ti1in1 ko14o3 ki1bi4 ko14o3 o4ra2 ko14o3 *semana** ka'4nu3=ni42 o4ra2 bi3tin3 *santu**,ka'4nu3=ni42 o4ra2 bi3tin3 santo sábado yo'4o4 nda3-kwa'1a3=2 nda3-kwa'1a3=2 ta1chi4 xa'1a4 se'1e3 sa1na(1)=e1 tan3 bi3tin3 nda3-sa3ma3=ndo4=ra2 nu4mi24 ji'4in(4)=a2 ka4ti1in1 ko14o3 ki1bi4 ko14o3 o4ra2 ko14o3 semana ka'4nu3=ni42 o4ra2 bi3tin3 santu,"En esta gran hora de este santo sábado yo entrego entrego el aliento por mi hijo por mi criatura y ahora cámbienlo ahora mismo de prisa, no en días no en horas no en semanas, en esta gran hora santa.","eso significa que la gente nos va a hacer daño, eso significa que nos van a investigar.","Tan3 sa1bi4 to4to2 tin3, ¿an4 sa1bi4 ba'1a3 tu3 ku4u4 tu3ku(3)=a3?"
1422,2012-10-28-f,2012-10-28-f_000048,Alfonso García Rey,"na4 ndi3xi3 ki1bi4 ñu3u2 ki1bi4 kwi1ya1=ra1, ndo'4o1 ku4u4 na1 ta3xi3=ndo4=a2 bi3tin3 ndo'4o1 na1 be'3e3 ka'4nu3 ka'4an(2)=e2 xi'4in4 ndo'4o1 xa'1a4 se'1e3 sa1na(1)=e1 ta1 na3ni4 Pedru","na4 ndi3xi3 ki1bi4 ñu3u2 ki1bi4 kwi1ya1=ra1, ndo'4o1 ku4u4 na1 ta3xi3=ndo4=a2 bi3tin3 ndo'4o1 na1 be'3e3 ka'4nu3 ka'4an(2)=e2 xi'4in4 ndo'4o1 xa'1a4 se'1e3 sa1na(1)=e1 ta1 na3ni4 Pedru","Que vengan sus días sus años, ustedes son los que se los han de dar, ustedes que están en la gran casa les ruego por mi hijo por mi criatura llamado Pedro.","y aquí encontramos un cadáver de flores blancas muy bonitas de mi criatura,",Ya1 kan4 ba42 nda4tu'4un4=ra2 xa'1a4 ndi3ka2bi4ko4.
1423,2012-10-28-f,2012-10-28-f_000049,Alfonso García Rey,"ka'4nu3=ni42 ki1bi4 ka'4nu3=ni42 o4ra2 so'3o(3)=a3 ko'3o3 ndo'4o1, u1xi1 u1ni1 ko'3o3 ndo'4o1 na1 be'3e3 ka'4nu3","ka'4nu3=ni42 ki1bi4 ka'4nu3=ni42 o4ra2 so'3o(3)=a3 ko'3o3 ndo'4o1, u1xi1 u1ni1 ko'3o3 ndo'4o1 na1 be'3e3 ka'4nu3","Grande es el día, grande es la hora, así deben tomar ustdes, trece veces deben tomar ustedes los de la casa grande.","En su cama estaba vendiendo cervezas, estaba enferma.",nda4a2 i3in3 sa3ba3 kwi1ya1 ba3 an4 ko14o3 ndi4 ya1 kan4 ba42 ji4ni(2)=a2.
1424,2012-10-28-f,2012-10-28-f_000050,Alfonso García Rey,"ka'4nu3=ni42 o4ra2 bi3tin3 *santu**, nda'1bi1 si1i4 nda'1bi1 xi4ta3 nda'1bi1 si1i4 nda'1bi1 ka'4an2 ko'3o3 ndo'4o1 tin3","ka'4nu3=ni42 o4ra2 bi3tin3 santu, nda'1bi1 si1i4 nda'1bi1 xi4ta3 nda'1bi1 si1i4 nda'1bi1 ka'4an2 ko'3o3 ndo'4o1 tin3","Grande la hora en este momento santo, este presente feliz, este presente que canta, este presente feliz, este presente que habla tomen ustedes.","se las comió la rodilla y la rodilla, ahí se encuentra....","Ka4chi2 be'3e3 ka'4nu3 be'3e3, be'3e3 consulta."
1425,2012-10-28-f,2012-10-28-f_000051,Alfonso García Rey,"tan3 nda3sa3 ba'1a3 ndo'4o1 nda'3a4=ra3, nda3sa3 ba'1a3=ndo4 xa'1a4=ra3, nda3sa3 ba'1a3=ndo4 yu'3u4=ra3, nda3sa3 ba'1a3=ndo4 [...]","tan3 nda3sa3 ba'1a3 ndo'4o1 nda'3a4=ra3, nda3sa3 ba'1a3=ndo4 xa'1a4=ra3, nda3sa3 ba'1a3=ndo4 yu'3u4=ra3, nda3sa3 ba'1a3=ndo4","Y han de curar su mano, han de curar sus pies, han de curar su boca, han de curarlo.","Por ejemplo, por las mañanas cuando florean se acercan",¡Ba'1a3=ni42 ni1-ka'1yu(1)=a1! Sa3kan4 ku4u4 ndi'3i3 ba(3)=e3.
1426,2012-10-28-f,2012-10-28-f_000052,Alfonso García Rey,"*señor** San Jerónimo ña1a4 ka4ndu'3u4 *padrón** ka4ndu'3u4 *lista** nu14u3 *mesa** ndo'4o1, ndo'4o1 na1 be'3e3 ka'4nu3","señor San Jerónimo ña1a4 ka4ndu'3u4 padrón ka4ndu'3u4 lista nu14u3 mesa ndo'4o1, ndo'4o1 na1 be'3e3 ka'4nu3","Señor San Jerónimo, ahí se encuentra el padrón ahí se encuentra la lista en su mesa, ustedes que son de la casa grande.","si el agua de tu pie se abre ahí me vas a curar,","Ka'1an1 ba'1a3 ka'1an1=ndo4, ka'1an1 ba'1a3 ka'1an1=ndo4, ka'1an1 ba'1a3 ka'1an1=ndo4."
1427,2012-10-28-f,2012-10-28-f_000053,Alfonso García Rey,"ña1a4 ka4ndu'3u4 *pluma** ña1a4 ka4ndu'3u4 *lapicero** bi3tin3 nda3-ti3in3 ndo'4o(1)=a1, nda3-ndu1ba(1)=on4=a2 bi3tin3","ña1a4 ka4ndu'3u4 pluma ña1a4 ka4ndu'3u4 lapicero bi3tin3 nda3-ti3in3 ndo'4o(1)=a1, nda3-ndu1ba(1)=on4=a2 bi3tin3","Ahí se encuentra la pluma, ahí está el lapicero, ahora ustedes han de retomar mi asunto, abran su padrón ahora.","Si no es cosa buena, ¿qué significa?","Ya1 bi4xi1=ni42 ba42 kan4, ya1 kan4 ku4u4 ya1 ko4ndo3 consulta"
1428,2012-10-28-f,2012-10-28-f_000054,Alfonso García Rey,"nda3-ndu1ba(1)=on4 *libru mayor** so'3o(3)=a3 nda3-ka'3yu4 xa14a(3)=on4 ki1bi4, ki1bi4 kwi1ya1 se'1e3 sa1na(1)=e1 ta1 na3ni4 Pedru","nda3-ndu1ba(1)=on4 libru mayor so'3o(3)=a3 nda3-ka'3yu4 xa14a(3)=on4 ki1bi4, ki1bi4 kwi1ya1 se'1e3 sa1na(1)=e1 ta1 na3ni4 Pedru",Abre el libro mayor y escribe de nuevo el nombre con los años para mi hijo mi criatura llamado Pedro.,Aquí mismo estamos hablando de la gente llamada <i>ndi3ka2b4ko4</i>.,"A1be3, nda4a(2)=e2 ku4u4 bi4=a2 nda4-kwi3in(3)=a3, nda4a(2)=e2 ku4u4 bi4=a2 nda4-kwi3in(3)=a2 nda4a(2)=e2 ku4u4 bi4=a2 nda4a(2)=e2 ku4u4 bi4=a2 nda4a(2)=e2 ku4u4 bi4=a2 nda4a"
1429,2012-10-28-f,2012-10-28-f_000055,Alfonso García Rey,ta1 ka4-ndi3ka2 xi'4in4 ki3ti4 ta1 ka4-ndi3ka2 xi'4in4 kwe'1e1 ta1 ka4-ndi3ka2 xi'4in4 [...] ta1 ka4-ndi3ka2 xi'4in4 kwa1chi3,ta1 ka4-ndi3ka2 xi'4in4 ki3ti4 ta1 ka4-ndi3ka2 xi'4in4 kwe'1e1 ta1 ka4-ndi3ka2 xi'4in4 ta1 ka4-ndi3ka2 xi'4in4 kwa1chi3,"Él que está con el animal, que está con la enfermedad, el que está con el que está con el problema.","El hombre que se salvó fue el que tuvo una bala perdida, pues.",o4ra2 kwa'3a3 xa'1a4=na2 tan3 kwa'3a3 xa'1a4=na2 tan3 kwa'3a3 xa'1a4=na2 tan3 kwa'3a3 xa'1a4=na2 tan3 kwa'3a3 xa'1a4=na2 tan3 kwa'3a3 xa'1a4=na2 tan3
1430,2012-10-28-f,2012-10-28-f_000056,Alfonso García Rey,*santísima señor** San Jerónimo yo'4o1 ku4u4 ta1 ku4u4 *pastoría** yo'4o1 ku4u4 ta1 ni'4i4 yo'4o1 ku4u4 ta1 nda4a2 ta1 sa4-ku3xa3 ta1 sa4-kwa'3nu3,santísima señor San Jerónimo yo'4o1 ku4u4 ta1 ku4u4 pastoría yo'4o1 ku4u4 ta1 ni'4i4 yo'4o1 ku4u4 ta1 nda4a2 ta1 sa4-ku3xa3 ta1 sa4-kwa'3nu3,"Santísimo señor San Jerónimo, tu eres el encargado de la pastoría, tú eres el que está a cargo de hacer llegar a adulto, el encargado de hacer crecer.","tardan un poco más de un año, quizá tardan poco.","tan3 sa3kan4 a3sa(3)=on4=a2 ji'4in4=ri4 ndi4 sa3kan4 a3sa(3)=on4=a2 ji'4in4=ri4, sa3kan4 a3sa(3)=on4=a2 ji'4in4=ri4 ndi4"
1431,2012-10-28-f,2012-10-28-f_000057,Alfonso García Rey,"so1ko1 yu3ku4 so1ko1 mi1ni32 so1ko1 yu3ku4 so1ko1 ndu3ta4 mi4i4 ka4-ndi3ka2 ki3ti4 ñu3u2 ndu4u4 ñu3u2 nda4ku3=ra2, ku4u4=ri4 yo1ko1 nu14u3 kwi4in2","so1ko1 yu3ku4 so1ko1 mi1ni32 so1ko1 yu3ku4 so1ko1 ndu3ta4 mi4i4 ka4-ndi3ka2 ki3ti4 ñu3u2 ndu4u4 ñu3u2 nda4ku3=ra2, ku4u4=ri4 yo1ko1 nu14u3 kwi4in2","En el descanso del cerro, en el descanso de la horndura, en el descanso del cerro, en el descanso del agua, dondequiera que esté su nagual, puede ser que sea un tigre.",Se llama San Juan Copalillo. Se llama San Juan Copalillo. Ese es Copalillo.,"a1be3, ya1 ko4ndo3 ya1 ko4ndo3 ya1 ba'1a3 ji'4in4 sa3yu2 ran4, ya1 ba'1a3 ji'4in4 sa3yu2 ran4."
1432,2012-10-28-f,2012-10-28-f_000058,Alfonso García Rey,"ku4u4=ri4 yo1ko1, yo1ko1 ndi3xi4 ku4u4=ri4 yo1ko1, yo1ko1 tu3mi42 ku4u4=ri4 yo1ko1 ñu'3u2 ka3ba4","ku4u4=ri4 yo1ko1, yo1ko1 ndi3xi4 ku4u4=ri4 yo1ko1, yo1ko1 tu3mi42 ku4u4=ri4 yo1ko1 ñu'3u2 ka3ba4","Puede ser que sea animal que come elote, puede ser animal con pluma, puede ser animal de peñasco.","Sí, les voy a dar una consulta sobre esa gente llamada <i>na1 nda4ku3</i>.",Ya1 nda4tu'4un4=na2 xa'1a4 ndi4 tiem4pu2 xi1ka3=ra2 ndi4
1433,2012-10-28-f,2012-10-28-f_000059,Alfonso García Rey,yo'4o1 ku4u4 ta1 xi4ni2 yo'4o1 ku4u4 ta1 xi4to3 yo3o3 ku4u4=ri4 tan3 bi3tin3 yo'4o1 ku4u4 ta1 sa4-ndi1ko(3)=on4=ri4 yo'4o1 ku4u4 ta1 nda3-ti'3bi3 nda3a2=on4=ri4,yo'4o1 ku4u4 ta1 xi4ni2 yo'4o1 ku4u4 ta1 xi4to3 yo3o3 ku4u4=ri4 tan3 bi3tin3 yo'4o1 ku4u4 ta1 sa4-ndi1ko(3)=on4=ri4 yo'4o1 ku4u4 ta1 nda3-ti'3bi3 nda3a2=on4=ri4,"Tú eres el que sabe, tú eres el que ve qué animal es, y ahora tú vas a enfriarlo, tú lo vas a curar con tu aliento.","mi compadre Iris me lo entregó, está bien.",I3kan4 ka4ndu'3u4 i3in(3)=a2 ka4ndu'3u4 i3chi4 ka4ndu'3u4 i3in(3)=a2 ka4ndu'3u4 i3chi4 ka4ndu'3u4 i3in(3)=a2 ka4ndu'3u4 i3in(3)=a2 ka4ndu'3u4 i3chi4 ka4ndu'3u4 i
1434,2012-10-28-f,2012-10-28-f_000060,Alfonso García Rey,"ti4 ku3xa3 ti4 kwa'3nu3 [...] se'1e3 sa1na(1)=e1 Pedru ta1 ka4-ndi3ka2 xi'4in4 ki3ti4 ta1 ka4-ndi3ka2 xi'4in4 kwe'1e1, bi3tin3 nda3-na3ma3=ndo4=ra3,","ti4 ku3xa3 ti4 kwa'3nu3 se'1e3 sa1na(1)=e1 Pedru ta1 ka4-ndi3ka2 xi'4in4 ki3ti4 ta1 ka4-ndi3ka2 xi'4in4 kwe'1e1, bi3tin3 nda3-na3ma3=ndo4=ra3,","El animal va a llegar a adulto, va a crecer mi criatura Pedro que está con el animal que está con la enfermedad, ahora lo van a cambiar.","no la reciban ahora, en el futuro la tendrán.",I3in3 tiem4pu2 ndi4 i3in3 mas4tru2 ndi4 i4yo2 se'1e3 se'1e3=ra3.
1435,2012-10-28-f,2012-10-28-f_000061,Alfonso García Rey,"i3nga2 be'3e3 i3nga2 ke'3e2 mi4i4 ba42 ka4-ndi3ka2 ta1 ku4u4 ta1 ndi3-ki'3in3 nu14u3=ra3, i3nga2 yu3bi4 i3nga2 ta3yu2","i3nga2 be'3e3 i3nga2 ke'3e2 mi4i4 ba42 ka4-ndi3ka2 ta1 ku4u4 ta1 ndi3-ki'3in3 nu14u3=ra3, i3nga2 yu3bi4 i3nga2 ta3yu2","En otra casa en otro patio debe estar el que lo ha de reemplazar, otra petate, otra silla.","""Mira esto"", me dijo, me fijé bien,","ko14o(3)=a2 ba'1a3 bi4"", ka4chi2=ra1 so'3o3."
1436,2012-10-28-f,2012-10-28-f_000062,Alfonso García Rey,*padre santísima estado Morelos** mi4i4 ba42 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3 se'1e3 sa1na(1)=e1 ka'4nu3=ni42 o4ra2 bi3tin3 *santu** u1xi1 u1ni1 yu3ku4 xu13xa3 ku4u4 ndo'4o1,padre santísima estado Morelos mi4i4 ba42 ka4-ndi3ka2 ta1 ndi3-ki'3in3 nu14u3 se'1e3 sa1na(1)=e1 ka'4nu3=ni42 o4ra2 bi3tin3 santu u1xi1 u1ni1 yu3ku4 xu13xa3 ku4u4 ndo'4o1,"Padre santísimo, en el estado de Morelos debe estar el que ha de reemplzar a mi hijo a mi criatura en esta gran hora santa, trece grandes cerros son ustedes.","Las cruces, ya hay cruces. Y ahí se acabó el cuento.",Tan3 ndi3sa4ku4u(4)=a2 yo'4o4 ndi4 ya1 ka'4an(2)=e2 yo'4o4 ndi4
1437,2012-10-28-f,2012-10-28-f_000063,Alfonso García Rey,yu3ku4 nda4-na3ma3 i1ta3 nda4-na3ma3 yu3ku4 ñu3u42 yu3ku4 ndi4to3 yu3ku4 ta4ku1 yu3ku4 si1i4 yu3ku4 la3tun4 u1xi1 u1ni1 yu3ku4 ku4u4 ndo'4o1,yu3ku4 nda4-na3ma3 i1ta3 nda4-na3ma3 yu3ku4 ñu3u42 yu3ku4 ndi4to3 yu3ku4 ta4ku1 yu3ku4 si1i4 yu3ku4 la3tun4 u1xi1 u1ni1 yu3ku4 ku4u4 ndo'4o1,"Cerro que cambia, río que cambia, cerro de noche, cerro despierto, cerro vivo, cerro madre, cerro bonito, ustedes son trece cerros.",Llegamos a nuestro propio corral a la orilla del cerro.,Na1 ji4ni2 nda'3a4 ñu3u2 ku4u4 na1 ni1-xa'1an1=na1.
1438,2012-10-28-f,2012-10-28-f_000064,Alfonso García Rey,yu3ku4 sa1mi4 ka'4nu3 ndi4chi2 nu14u3 ñu3u2 Yu3ku4 Ki13mi2 yu3ku4 ndi4chi2 nu14u3 ñu3u2 *norte** yu3ku4 ndi4chi2 nu14u3 ñu3u2 Colorada i3kan4 ka4-ndi3ka2,yu3ku4 sa1mi4 ka'4nu3 ndi4chi2 nu14u3 ñu3u2 Yu3ku4 Ki13mi2 yu3ku4 ndi4chi2 nu14u3 ñu3u2 norte yu3ku4 ndi4chi2 nu14u3 ñu3u2 Colorada i3kan4 ka4-ndi3ka2,"Cerro de la garza que está frente al pueblo de Zitlaltepéc, cerro que está en el norte, cerro que está en el pueblo de Colorada, allá se encuentra,","sólo pasaron sobre el toro y hasta ahí,",Tan3 na4 ka3chi2=na1 ndi4 ti1xin3 be'3e3 ti1xin3 ke'3e2.
1439,2012-10-28-f,2012-10-28-f_000065,Alfonso García Rey,[...] ti4 ku3xa3 ti4 kwa'3nu3 tan3 bi3tin3 ndo'4o1 ku4u4 na1 sa4-ku3xa3 ndo'4o1 ku4u4 na1 sa4-kwa'3nu3,ti4 ku3xa3 ti4 kwa'3nu3 tan3 bi3tin3 ndo'4o1 ku4u4 na1 sa4-ku3xa3 ndo'4o1 ku4u4 na1 sa4-kwa'3nu3,"el nagual de mi hijo de mi criatura que ha de llegar a adulto que ha de crecer, y ahora ustedes lo harán llegar a adulto, lo van a hacer crecer.","""Cuál es tu cola, qué es"", le dijo a la princesa.",Ya1 kan4 ku4u4 ndi'3i3 ba(3)=e2 ji4ni2 yo'4o1 a1chi1 ndi4
