,doc,sid,speaker,transcription,cleaned_transcription,translation,mix_to_spa,spa_to_mix
1898,2018-05-05-b,2018-05-05-b_000407,Faustino Rómulo Felipe,"ku3rra42 kwa'1an(1)=e1, mi3tiu'4un4 ja'1an(1)=e1 ton4, a1chi1 sa4ka2 ndo13ko2o(2)=e2 tan3 kwa'1an(1)=e1 ton4, ku4un4 ya4a4 ku4un4 ya4a4 ti4 sa1bi4 tan3 bi1xin3=lu3 ku4u4 tan3 ndu13su4ku24=2 ti13in(3)=2 <i>chamarra</i> ndu13-ndi3xi(3)=2.","ku3rra42 kwa'1an(1)=e1, mi3tiu'4un4 ja'1an(1)=e1 ton4, a1chi1 sa4ka2 ndo13ko2o(2)=e2 tan3 kwa'1an(1)=e1 ton4, ku4un4 ya4a4 ku4un4 ya4a4 ti4 sa1bi4 tan3 bi1xin3=lu3 ku4u4 tan3 ndu13su4ku24=2 ti13in(3)=2 chamarra ndu13-ndi3xi(3)=2.","por ejemplo, hace rato fui a mi corral, me levanté temprano, antes de amanecer, hacía frío pues estaba lloviendo, me puse mi chamarra y fui.","Sí, sí. Híjoles.","Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1899,2018-05-05-b,2018-05-05-b_000408,Faustino Rómulo Felipe,"Ba'1a3 ndi4 xa1a(1)=e1 ye'14e4 ku3rra42 ti4 nde4e4=ri4 tan3 ji13to(3)=2 ndi4 ko14o3=ri4 tan42 ku3u2 tan3 nda13-ndi3ko4=2 ba1xi3=2 ndi1ku1nda42 ran4, ja143 ki13xa2a2 ti4=2 tan3 ka'4an2=ndu1 ji'4in4 <i>teléfono</i> ji'4in(4)=un4 tan3 xa1a(1)=on4.","Ba'1a3 ndi4 xa1a(1)=e1 ye'14e4 ku3rra42 ti4 nde4e4=ri4 tan3 ji13to(3)=2 ndi4 ko14o3=ri4 tan42 ku3u2 tan3 nda13-ndi3ko4=2 ba1xi3=2 ndi1ku1nda42 ran4, ja143 ki13xa2a2 ti4=2 tan3 ka'4an2=ndu1 ji'4in4 teléfono ji'4in(4)=un4 tan3 xa1a(1)=on4.","Cuando llegué allá los animales estaban cerca de la tranca, ví que ninguno se había muerto y regresé luego, al llegar luego te hablé para que fueras por mí.",Tengo dolores en el cuello.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1900,2018-05-05-b,2018-05-05-b_000409,Faustino Rómulo Felipe,"Ko14o3 tu1ni4ni2 ran4, [...]<i>buta</i> ji4ni2 ka4xi3=na2 ndi4 i3kan4 ja'4an1=ra1 tin3 ja1 i3kan4 ko3nde3e3=na2 ku3-nda3tu3=na2 ka'3ni4=na2 yo4o4 ran4, ko14o3 tu1ni4ni2 ji'4in(4)=2 ran4.","Ko14o3 tu1ni4ni2 ran4, ji4ni2 ka4xi3=na2 ndi4 i3kan4 ja'4an1=ra1 tin3 ja1 i3kan4 ko3nde3e3=na2 ku3-nda3tu3=na2 ka'3ni4=na2 yo4o4 ran4, ko14o3 tu1ni4ni2 ji'4in(4)=2 ran4.","No tengo problemas, si yo hiciera algo malo mis enemigos sabrían que voy a mi corral y allá me esperarían para matarme, pero como no tengo problemas no tengo miedo.",Para que se curen.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1901,2018-05-05-b,2018-05-05-b_000410,Faustino Rómulo Felipe,"Ni3na(3)=e2 ba'1a3 nda4kwa3tu(3)=2 ran4, ji14ni2=na1 ran4, kwa'1a4=na2, tan42 ku4u4 na1 yu3ku4 kan4 tan42 ku4u4 mi4i4 xi4ka3=ndu2 kan4 ndi4 ja1 ji4ni2 ndi'3i3=na2 ti'4bi(3)=2=na1 ran4, ji4ni2=na1 ti'4bi(3)=2 tin3.","Ni3na(3)=e2 ba'1a3 nda4kwa3tu(3)=2 ran4, ji14ni2=na1 ran4, kwa'1a4=na2, tan42 ku4u4 na1 yu3ku4 kan4 tan42 ku4u4 mi4i4 xi4ka3=ndu2 kan4 ndi4 ja1 ji4ni2 ndi'3i3=na2 ti'4bi(3)=2=na1 ran4, ji4ni2=na1 ti'4bi(3)=2 tin3.","Yo sólo rezo para cosas buenas, todos lo saben, por ejemplo allá en la montaña donde voy a todos los he curado con este rezo.",¿Cuántos años tienes?,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1902,2018-05-05-b,2018-05-05-b_000411,Faustino Rómulo Felipe,"A1be3 ran4, ya1 kan4 ta1si1 ka1a3 ya1 ka1a3 ndi4 i3chi4 ba'1a3 i3chi4 xa1tu1=ni42 ku4u4 <i>pendeju</i> ka1a3.","A1be3 ran4, ya1 kan4 ta1si1 ka1a3 ya1 ka1a3 ndi4 i3chi4 ba'1a3 i3chi4 xa1tu1=ni42 ku4u4 pendeju ka1a3.","Sí, pues, así que este rezo de enfermedad llamada <i>ta1si1</i> es un rezo muy poderoso.",está bien si es así....,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1903,2018-05-05-b,2018-05-05-b_000412,Faustino Rómulo Felipe,"I3chi4 xa1tu1=ni42 ba42 ran4. Kwa'1a4=ni42 i3chi4, i3chi4 ta4si1 ka1a3 ñu'4u4, sa14-kwa'3a3=ni42=yu(1)=a1, sa14-kwa'3a3..., ji14ni2[=yu1]tu3tu2 ran4, ndi4 ji'4in4 ji1ni4 ndi'3i(3)=2 sa14-kwa'3a(3)=e2 ran4.","I3chi4 xa1tu1=ni42 ba42 ran4. Kwa'1a4=ni42 i3chi4, i3chi4 ta4si1 ka1a3 ñu'4u4, sa14-kwa'3a3=ni42=yu(1)=a1, ji14ni2=yu1tu3tu2 ran4, ndi4 ji'4in4 ji1ni4 ndi'3i(3)=2 sa14-kwa'3a(3)=e2 ran4.","Es muy poderoso, y de estos rezos hay muchos registrados en el cuaderno, no sé leer así que los aprendí de memoria.",Esos animales se van.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1904,2018-05-05-b,2018-05-05-b_000413,Faustino Rómulo Felipe,"Ji'4in4 ji1ni4=2 sa14-kwa'3a(3)=e2 ji'4in4 ji1ni4=2 ji'4in4 ji1ni4=2 sa14-kwa'3a3 ndi'3i(3)=a2ran4, tan3 ki1bi4 ni1-..., ki1bi4 ni1-..., ja143 ni1-sa14-kwa'3a(3)=2=ya1 ndi4","Ji'4in4 ji1ni4=2 sa14-kwa'3a(3)=e2 ji'4in4 ji1ni4=2 ji'4in4 ji1ni4=2 sa14-kwa'3a3 ndi'3i(3)=a2ran4, tan3 ki1bi4 ki1bi4 ja143 ni1-sa14-kwa'3a(3)=2=ya1 ndi4","Los tuve que aprender de memoria todos, cuando los memoricé,",está bien si es así....,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1905,2018-05-05-b,2018-05-05-b_000414,Faustino Rómulo Felipe,"ni1-xa'1an1=ndu1 nu14u3 yu3ba(4)=e4 San Agustín ran4, i3kan4 ni1-xi14nda2 kum3pa4ri2[=yu]i3ta2 ji1ni4=2 xi14nda2=ra1, nda1 tan42 sa3ba3 xi4ka(3)=on4 nda1 tan42 sa3ba3 i4yo2=on4 nda1 tan42 sa3ba3 ni1-xi1ka(3)=on4 ni1-sa14-nda'3a2=on4 sa14-ndi1ko(3)=on4 ki3ti4 sa14-ndi1ko(3)=on4 kwe'1e1 sa3kan4 ko3o3 se'1e(3)=on4 ta1 Faustino Rómulo a1chi1 ndi4 ta1 yo'4o4 ndi4 ta1,","ni1-xa'1an1=ndu1 nu14u3 yu3ba(4)=e4 San Agustín ran4, i3kan4 ni1-xi14nda2 kum3pa4ri2=yui3ta2 ji1ni4=2 xi14nda2=ra1, nda1 tan42 sa3ba3 xi4ka(3)=on4 nda1 tan42 sa3ba3 i4yo2=on4 nda1 tan42 sa3ba3 ni1-xi1ka(3)=on4 ni1-sa14-nda'3a2=on4 sa14-ndi1ko(3)=on4 ki3ti4 sa14-ndi1ko(3)=on4 kwe'1e1 sa3kan4 ko3o3 se'1e(3)=on4 ta1 Faustino Rómulo a1chi1 ndi4 ta1 yo'4o4 ndi4 ta1,","fuimos a visitar a San Agustín y mi compadre me rezó allá de esta manera: ""así como tú anduviste en vida, que anduviste curando a los enfermos, así también que sea tu hijo Faustino Rómulo,","La gente que,","Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1906,2018-05-05-b,2018-05-05-b_000415,Faustino Rómulo Felipe,"ta1 ku3-ndi3chi2 ku4u4=ra2 nda1 nda4a2 ka1 kwa'1an1=ra1 nda1 nda4a2 ka1 xi4ka3=ra2 nda1 nda4a2 ni1-ke3ta3=ra2 tan3 ta1 ko3o3 ñu'3u2 ta1 ko3o3 i3ta2 ku4u(4)=un4 ta1 ko3o3, ta1 ko3o3 ndi1ka3bi4ko4 ku4u(4)=un4 ta1,","ta1 ku3-ndi3chi2 ku4u4=ra2 nda1 nda4a2 ka1 kwa'1an1=ra1 nda1 nda4a2 ka1 xi4ka3=ra2 nda1 nda4a2 ni1-ke3ta3=ra2 tan3 ta1 ko3o3 ñu'3u2 ta1 ko3o3 i3ta2 ku4u(4)=un4 ta1 ko3o3, ta1 ko3o3 ndi1ka3bi4ko4 ku4u(4)=un4 ta1,","para que dondequiera que ande, dondequiera que cure te dé tu luz, tus flores, tu presente,","Sí, en las casas de adobe.","Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1907,2018-05-05-b,2018-05-05-b_000416,Faustino Rómulo Felipe,"ta1 ko3o3 ta3yu2 ku4u(4)=un4 ku3-ndi3chi2=un4 ji'4in4=ra2 ndi4 nda1 tan42 sa3ba3 ni1-xi1ka3 yo'4o1, tan42 sa3ba3 xi4ka(3)=on4 sa3kan4 ka3ka3 ta1 yo'4o4, ka4chi2,","ta1 ko3o3 ta3yu2 ku4u(4)=un4 ku3-ndi3chi2=un4 ji'4in4=ra2 ndi4 nda1 tan42 sa3ba3 ni1-xi1ka3 yo'4o1, tan42 sa3ba3 xi4ka(3)=on4 sa3kan4 ka3ka3 ta1 yo'4o4, ka4chi2,","para que tengas tu silla, tal como anduviste, tal como andas que así ande él, dijo.",Eso no es....,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1908,2018-05-05-b,2018-05-05-b_000417,Faustino Rómulo Felipe,"bi3tin3, i3kan4 tan3 i4xi4nda2=ra1 i3ta2 ji1ni4=2 tan3 i4xi4nda2=ra1 i3ta2 ji1ni4=2 ran4.","bi3tin3, i3kan4 tan3 i4xi4nda2=ra1 i3ta2 ji1ni4=2 tan3 i4xi4nda2=ra1 i3ta2 ji1ni4=2 ran4.",y mientras decía eso me pasaba las flores en mi caneza.,"¿Ah, sí?","Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1909,2018-05-05-b,2018-05-05-b_000418,Faustino Rómulo Felipe,"Ya1 kwa'1an1=ndu1 tan3 ni1-ki3xa2a2=ndu1, ku4tiu'4un4 ka13ni3=ndu2 kwa'1an1=ndu1 ran4, i3kan4 ni1-xi'3i3=ndu2 <i>cerveza</i> tan3 ndi13ko4=ndu2 ki13xa2a2=ndu1 ni1kwa3a4 tan3 ja143 nde4e4=ndu2 sa4-kwa'3a3=ndu2.","Ya1 kwa'1an1=ndu1 tan3 ni1-ki3xa2a2=ndu1, ku4tiu'4un4 ka13ni3=ndu2 kwa'1an1=ndu1 ran4, i3kan4 ni1-xi'3i3=ndu2 cerveza tan3 ndi13ko4=ndu2 ki13xa2a2=ndu1 ni1kwa3a4 tan3 ja143 nde4e4=ndu2 sa4-kwa'3a3=ndu2.","Y eso fue a mediodía, ahí tomamos cerveza y por la tarde me empezó a enseñar.","Sí, pues. Ya.","Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1910,2018-05-05-b,2018-05-05-b_000419,Faustino Rómulo Felipe,"Ñu3u42 ran4, ñu3u42 i4nde4e4=ndu2, ka'1an(1)=on4 ji'4in(4)=2 ka4chi2, i3kan4 ka'4an2 tu3ku(3)=2 ji'4in4=ra2 ran4, tan42 i4xa3 yo'4o1 i4xa3=ra2 ji'4in(4)=2 ndi4","Ñu3u42 ran4, ñu3u42 i4nde4e4=ndu2, ka'1an(1)=on4 ji'4in(4)=2 ka4chi2, i3kan4 ka'4an2 tu3ku(3)=2 ji'4in4=ra2 ran4, tan42 i4xa3 yo'4o1 i4xa3=ra2 ji'4in(4)=2 ndi4","Así que en la noche me dijo, ahora repíteme lo que te dije, y le decía, me hacía lo que estás haciendo tú,",¿Cuántos años tienes?,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1911,2018-05-05-b,2018-05-05-b_000420,Faustino Rómulo Felipe,"ka'1an(1)=on4 ji'4in(4)=2 tin3, i3kan4 ka'4an(2)=e2 ji'4in4=ra3. Ja1 i4yo(2)=a2 ña1a4 ka4chi2=ra1, a1su3 ya1 ña1a4 ku4u4 ba(3)=e2, ja1 i4yo2 ba(3)=e2 ni1-ndo1o3 ba(3)=e2 ña1a4 ji1ni(4)=un4, ni1-ndo1o3=a2 yo'4o4 ji1ni(4)=un4.","ka'1an(1)=on4 ji'4in(4)=2 tin3, i3kan4 ka'4an(2)=e2 ji'4in4=ra3. Ja1 i4yo(2)=a2 ña1a4 ka4chi2=ra1, a1su3 ya1 ña1a4 ku4u4 ba(3)=e2, ja1 i4yo2 ba(3)=e2 ni1-ndo1o3 ba(3)=e2 ña1a4 ji1ni(4)=un4, ni1-ndo1o3=a2 yo'4o4 ji1ni(4)=un4.","dime, repíteme lo que te dije, eso ya está dijo, eso ya lo memorizaste,esto otro también ya lo memorizaste.",Es problema pues.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1912,2018-05-05-b,2018-05-05-b_000421,Faustino Rómulo Felipe,"Ja1 i4yo2 ba'1a3 mba4ri2 ja1 ni1-ndo1o3=a2 ña1a4 ji1ni(4)=un4 ka'4yu(1)=a1 ndi4 na4..., su14u3 kan4 ndi4 na4 ja1 ñu3u42 ran4,","Ja1 i4yo2 ba'1a3 mba4ri2 ja1 ni1-ndo1o3=a2 ña1a4 ji1ni(4)=un4 ka'4yu(1)=a1 ndi4 su14u3 kan4 ndi4 na4 ja1 ñu3u42 ran4,","Ya estuvo bien compadre, eso ya lo memorizaste, y lo anotaba, cuando ya era de noche,",Filomeno Encarnación.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1913,2018-05-05-b,2018-05-05-b_000422,Faustino Rómulo Felipe,"ni1-ki1xin1 ti4=2 ndo13ko2o2[=yu1] tan3 ja1 chi4tu4 ndi'3i(3)=a2 ji1ni4=2 ran4, chi4tu4=a2 ji1ni4=2 ba143 nda4ndo4so24=a2 a1chi1, i3kan4 ku'1un(1)=un4 an4 ko3o3 ndi4 i3kan4 ku'1un(1)=un4,","ni1-ki1xin1 ti4=2 ndo13ko2o2=yu1 tan3 ja1 chi4tu4 ndi'3i(3)=a2 ji1ni4=2 ran4, chi4tu4=a2 ji1ni4=2 ba143 nda4ndo4so24=a2 a1chi1, i3kan4 ku'1un(1)=un4 an4 ko3o3 ndi4 i3kan4 ku'1un(1)=un4,","cuando dormía y despertaba todo ya lo había memorizado, cualquier cosa que había aprendido ya lo sabía,",Llegaron los tigres.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1914,2018-05-05-b,2018-05-05-b_000423,Faustino Rómulo Felipe,"u'4un3 tin3 ndi4 ñu'4u4 ndi'3i(3)=a2 ji1ni4=2 ton4. An4 i3nda14 ti4 <i>cuentu</i> ni1-ka'1an1=na1 ji'4in(4)=2 un4, ja1 chi4tu4=a2 ji1ni4=2 ton4.","u'4un3 tin3 ndi4 ñu'4u4 ndi'3i(3)=a2 ji1ni4=2 ton4. An4 i3nda14 ti4 cuentu ni1-ka'1an1=na1 ji'4in(4)=2 un4, ja1 chi4tu4=a2 ji1ni4=2 ton4.","todo ya lo tenía en la cabeza, con una vez que me lo repitieran ya se me quedaba en la cabeza.","¿Ah, sí?","Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1915,2018-05-05-b,2018-05-05-b_000424,Faustino Rómulo Felipe,"An4 i3nda14 <i>cuentu</i> ni1-ka'1an1=na1 nda13ndo4so2(4)=on4 ndi4 [...], a4su3 ka4chi2[=yu1] ji'4in(4)=un4 <i>a la nueve</i> an4 <i>la nueve las diez</i> ka'1an(1)=on4 ndi4 sa3kan4 ka'1an(1)=on4,","An4 i3nda14 cuentu ni1-ka'1an1=na1 nda13ndo4so2(4)=on4 ndi4 a4su3 ka4chi2=yu1 ji'4in(4)=un4 a la nueve an4 la nueve las diez ka'1an(1)=on4 ndi4 sa3kan4 ka'1an(1)=on4,","Porque normalmente si te dicen algo luego lo olvidas, como cuando te dije que me hablaras a las nueve o a las diez,",Es difícil hablar.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1916,2018-05-05-b,2018-05-05-b_000425,Faustino Rómulo Felipe,"tan3 a1chi1 ka1 ni1-ki3xa2a(2)=e2, <i>ocho</i> ti4 ki13xa2a(2)=e2 tan3 ja1 ni1-ki3xa3a4=e2 <i>nueve</i> ba42 ndi13-ki'3in(3)=a2 tan3 ka'4an(2)=e2 ji'4in(4)=un4.","tan3 a1chi1 ka1 ni1-ki3xa2a(2)=e2, ocho ti4 ki13xa2a(2)=e2 tan3 ja1 ni1-ki3xa3a4=e2 nueve ba42 ndi13-ki'3in(3)=a2 tan3 ka'4an(2)=e2 ji'4in(4)=un4.","pero como llegué luego como a las ocho, te hablé como a las nueve,",¡Hijo de la chinagada!,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1917,2018-05-05-b,2018-05-05-b_000426,Faustino Rómulo Felipe,"Ja1 ji4ni2[=yu1]ndi4 ja1 [...], an4 ko3o3 ndi4 i3nga2 xi4ña4 i4yo2 ku'1un1 tu3ku(3)=2 ndi4 nda1, ya1kan3, nda1 <i>pendeju</i> nda1 Yu3bi2 Nda14ku3 ku'1un(1)=i1 ji'4in4=na2 chi1.","Ja1 ji4ni2=yu1ndi4 ja1 an4 ko3o3 ndi4 i3nga2 xi4ña4 i4yo2 ku'1un1 tu3ku(3)=2 ndi4 nda1, ya1kan3, nda1 pendeju nda1 Yu3bi2 Nda14ku3 ku'1un(1)=i1 ji'4in4=na2 chi1.","porque ya sabía que había hecho compromiso contigo, ya había gente que me quería llevar a rezar por un enfermo hasta el paraje conocido como <i>Yu3bi2 Nda14ku3</i>.",Mm. ¿Y esto?,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1918,2018-05-05-b,2018-05-05-b_000427,Faustino Rómulo Felipe,"I3kan4 ka'4an2=na1 ji'4in(4)=2 ndi4 nda1 Yu3bi2 Nda14ku3, <i>endeju</i> ku14na'1a1=yu1 ku'1un(1)=i1 ña1a4.","I3kan4 ka'4an2=na1 ji'4in(4)=2 ndi4 nda1 Yu3bi2 Nda14ku3, endeju ku14na'1a1=yu1 ku'1un(1)=i1 ña1a4.","Me querían llevar hasta allá y le contesté: ""no, no tengo tiempo parair allá"".",Eso es una pregunta.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1919,2018-05-05-b,2018-05-05-b_000428,Faustino Rómulo Felipe,"""Ku14na'1a1=yu1 ku'1un(1)=i1 ji'4in4=ndo4 a1chi1 ndi4 yu'1u1 ndi4 ...."", ""ku'1un(1)=o4 ji'4in4=ndu2 a3sa(3)=on4=a2 ma1ni4 ku'1un(1)=o4 ji'4in4=ndu2 ran4, a3sa(3)=on4=a2 ma1ni4 ku'1un(1)=un4 ji'4in4 ta1 i4ndu'3u4 ji'4in(4)=2 a1chi1 ndi4 ta1 ku'4u2 ku4u4=na3"".","""Ku14na'1a1=yu1 ku'1un(1)=i1 ji'4in4=ndo4 a1chi1 ndi4 yu'1u1 ndi4 ""ku'1un(1)=o4 ji'4in4=ndu2 a3sa(3)=on4=a2 ma1ni4 ku'1un(1)=o4 ji'4in4=ndu2 ran4, a3sa(3)=on4=a2 ma1ni4 ku'1un(1)=un4 ji'4in4 ta1 i4ndu'3u4 ji'4in(4)=2 a1chi1 ndi4 ta1 ku'4u2 ku4u4=na3"".","""No tengo tiempo para acompañarlos porque yo ...."", ""vamos, por favor háznos el favor de acompañar a mi esposo porque tenemos gente enferma"".","¿Ah, sí?","Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1920,2018-05-05-b,2018-05-05-b_000429,Faustino Rómulo Felipe,"""Ku14na'1a1=yu1, ta1 ku'1un1 Sa3lu4bi2 ku4u(4)=2, i4yo2 chi3ñu3 ku'1un(1)=i1 Sa3lu4bi2"", ka4chi2[=yu1] so'3o3 ji'4in4=na3.","""Ku14na'1a1=yu1, ta1 ku'1un1 Sa3lu4bi2 ku4u(4)=2, i4yo2 chi3ñu3 ku'1un(1)=i1 Sa3lu4bi2"", ka4chi2=yu1 so'3o3 ji'4in4=na3.","""No tengo tiempo, voy a ir a San Luis, tengo compromiso en San Luis"", les dije.",¿Cómo te llamas?,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1921,2018-05-05-b,2018-05-05-b_000430,Faustino Rómulo Felipe,"""Nda4a2 i3in3 <i>hora</i> sa3ba3 ti4 ku'1un(1)=i1 an4 i3in3 <i>hora</i> ti4 ba3 ku'1un(1)=i1 tan3 ki3xa2a2=yu1"", ka4chi2[=yu1] so'3o3 ji'4in4=na3.","""Nda4a2 i3in3 hora sa3ba3 ti4 ku'1un(1)=i1 an4 i3in3 hora ti4 ba3 ku'1un(1)=i1 tan3 ki3xa2a2=yu1"", ka4chi2=yu1 so'3o3 ji'4in4=na3.","""Voy a ir sólo por una hora y media o tal vez por una hora y luego llego"", les dije.",Tengo setenta años.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1922,2018-05-05-b,2018-05-05-b_000431,Faustino Rómulo Felipe,"I3kan4 ka'4an2 ña'3a4 ji'4in(4)=2 ndi4: ""ko1to1 kwe14e2=ni42 ta'3an2=on4 kwa'1an(1)=on4 ran4, nda'4bi2 sa4ka2 ka'4an2=na1"".","I3kan4 ka'4an2 ña'3a4 ji'4in(4)=2 ndi4: ""ko1to1 kwe14e2=ni42 ta'3an2=on4 kwa'1an(1)=on4 ran4, nda'4bi2 sa4ka2 ka'4an2=na1"".","Y la mujer me dijo: ""no vayas a tardar pues, pobre gente, te está rogando"".",¿Cómo te llamas?,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1923,2018-05-05-b,2018-05-05-b_000432,Faustino Rómulo Felipe,"Ya1 kan4 ni1-..., ndi4chi2 <i>mburru</i> tan3, ku'1un1, ko3so(4)=2 ku'1un1 tu3ku(3)=2 ji'4in4=na2 nda1 kan4 tu3ku3, na1 ku'4u2 ku4u4=na2 ku'1un1 chi3ka(2)=e2 <i>cuenta</i> ja'1a4=na2 nda1 kan4 tu3ku3 ku4ni2=na1.","Ya1 kan4 ndi4chi2 mburru tan3, ku'1un1, ko3so(4)=2 ku'1un1 tu3ku(3)=2 ji'4in4=na2 nda1 kan4 tu3ku3, na1 ku'4u2 ku4u4=na2 ku'1un1 chi3ka(2)=e2 cuenta ja'1a4=na2 nda1 kan4 tu3ku3 ku4ni2=na1.","Así que ya tengo el burro que me va a llevar hasta allá, tienen gente enferma y quieren que yo vaya a rezar hasta allá.",No sé cómo dice.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1924,2018-05-05-b,2018-05-05-b_000433,Faustino Rómulo Felipe,I4yo(2)=a2 ña1a4.,I4yo(2)=a2 ña1a4.,Eso ya está.,Hasta la gente.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1925,2018-05-05-b,2018-05-05-b_000434,Rey Castillo García,Ba'1a3 ba3. An4 nda'3ba2=yu(1)=a1 yo'4o4 tin3.,Ba'1a3 ba3. An4 nda'3ba2=yu(1)=a1 yo'4o4 tin3.,Está bien. Ahora voy a apagar esto.,Dicen que era un niño.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1926,2017-07-01-d,2017-07-01-d_000000,Rey Castillo García,"Yo'4o4 i4-ndu'3u4 i3nda14 ta1 lu3u3, i4-ndu'3u4=ra2 tan3 ndi4chi2 i3na2 ja1na1=ra1 xi4to3=ri4 ti1xin3 i3in3 *bote** mi4i4 ndi4ka2 i3in3 sa'3ba2,","Yo'4o4 i4-ndu'3u4 i3nda14 ta1 lu3u3, i4-ndu'3u4=ra2 tan3 ndi4chi2 i3na2 ja1na1=ra1 xi4to3=ri4 ti1xin3 i3in3 bote mi4i4 ndi4ka2 i3in3 sa'3ba2,","Aquí está un niño, él está sentado y su perro está parado mirando dentro de un bote donde se encuentra una rana,",Y el fuego de las cacerías.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1927,2017-07-01-d,2017-07-01-d_000001,Rey Castillo García,"i4-nde4e4 tio1to1=ra1 ñu'3u4 tan3 tu4u2=yu1 ndi4 ñu1u42 ba42 a1chi1 ndi4 i4yo2 i3in3 be'3e3 tan3 tu4mi3i4 ke'3e2 ndi4 i4-ndu'3u4 yo1o4,","i4-nde4e4 tio1to1=ra1 ñu'3u4 tan3 tu4u2=yu1 ndi4 ñu1u42 ba42 a1chi1 ndi4 i4yo2 i3in3 be'3e3 tan3 tu4mi3i4 ke'3e2 ndi4 i4-ndu'3u4 yo1o4,","su ropa está tirada en el piso y creo que es de noche porque se ve afuera y se observa la luna,",De flores muy bonitas.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1928,2017-07-01-d,2017-07-01-d_000002,Rey Castillo García,"sa3kan4 ku4u4 tan3 bi3tin3 yo'4o4 ndi4 xi4to(3)=2 ndi4 ta1 ja1 ka4ndu'3u4 ki4xin1 ku4u4=ra3, tan3 ka4ndu'3u4 i3na2 ja1na1=ra1 ji'4in4=ra2 nu14u3 is1to3,","sa3kan4 ku4u4 tan3 bi3tin3 yo'4o4 ndi4 xi4to(3)=2 ndi4 ta1 ja1 ka4ndu'3u4 ki4xin1 ku4u4=ra3, tan3 ka4ndu'3u4 i3na2 ja1na1=ra1 ji'4in4=ra2 nu14u3 is1to3,","y ahora aquí veo que que él está dormido y su perro está acostado con él en la cama,",Alfonso García Rey.,"Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
1929,2017-07-01-d,2017-07-01-d_000003,Rey Castillo García,"tan3 ni1nu1 ndi4chi2 *bote** mi4i4 ndi4ka2 ti4 sa'3ba2 kan4 tan3, ti4 ja1 ba1xi3 ke3ta3 ku4u4=ri4 ti1xin3 *bote** mi4i4 ndi4ka2=ri4 ndi4","tan3 ni1nu1 ndi4chi2 bote mi4i4 ndi4ka2 ti4 sa'3ba2 kan4 tan3, ti4 ja1 ba1xi3 ke3ta3 ku4u4=ri4 ti1xin3 bote mi4i4 ndi4ka2=ri4 ndi4","y abajo (en el suelo) está el bote donde está esa rana y se está saliendo del bote donde está metida,","¡Es pobre, hermano!","Ejemplar cuarenta mil trescientos veintiseis, familia Apocynaceae, género Apocyna,"
